parent,label,date,lon,lat,confirmed,recovered,deaths
USA,Washington,2020-02-28,-121.490494,47.400902,1,1,0
USA,California,2020-02-28,-119.681564,36.116203,11,2,0
China,Fujian,2020-02-28,117.987371739429,26.0788658351203,296,235,1
China,Shandong,2020-02-28,118.149838795037,36.3426714789712,756,405,6
global,Litauen,2020-02-28,23.8813,55.1694,1,0,0
Kanada,Quebec,2020-02-28,-73.5491,52.9399,1,0,0
global,Sri Lanka,2020-02-28,80.7718,7.8731,1,1,0
China,Jiangsu,2020-02-28,119.45501030983,32.9710980851278,631,515,0
China,Innere Mongolei,2020-02-28,113.944789458154,44.0935009913267,75,45,0
global,Kambodscha,2020-02-28,104.991,12.5657,1,1,0
global,Mexiko,2020-02-28,-102.5528,23.6345,1,0,0
Kanada,Ontario,2020-02-28,-85.3232,51.2538,6,3,0
global,Finnland,2020-02-28,25.7482,61.9241,2,1,0
global,Thailand,2020-02-28,100.9925,15.87,41,28,0
China,Ningxia,2020-02-28,106.165455205247,37.2692274353319,72,68,0
China,Jiangxi,2020-02-28,115.722093542185,27.614008270636,935,790,1
global,Vereinigte Arabische Emirate,2020-02-28,53.8478,23.4241,19,5,0
global,Philippinen,2020-02-28,121.774,12.8797,3,1,1
China,Chongqing,2020-02-28,107.87398583171,30.0571758751839,576,422,6
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-02-28,139.6649,35.4498,757,10,6
global,Indien,2020-02-28,78.9629,20.5937,3,3,0
global,Belarus,2020-02-28,27.9534,53.7098,1,0,0
China,Sichuan,2020-02-28,102.710322085654,30.6171383897493,538,338,3
Australien,Queensland,2020-02-28,153.4,-28.0167,5,1,0
global,San Marino,2020-02-28,12.4578,43.9424,1,0,0
global,Italien,2020-02-28,12.5674,41.8719,888,46,21
global,Neuseeland,2020-02-28,174.886,-40.9006,1,0,0
China,Heilongjiang,2020-02-28,127.761544149451,47.8619962256745,480,283,13
China,Xinjiang,2020-02-28,85.240102435218,41.1128513419168,76,52,3
China,Anhui,2020-02-28,117.226363790413,31.8257120511073,990,821,6
global,Dänemark,2020-02-28,9.5018,56.2639,1,0,0
China,Hubei (Wuhan),2020-02-28,112.270692167452,30.9756403482891,65914,26403,2682
global,Schweden,2020-02-28,18.6435,60.1282,7,0,0
China,Peking (Beijing),2020-02-28,116.414172956705,40.1823809324133,410,257,7
global,Nigeria,2020-02-28,8.6753,9.082,1,0,0
global,Spanien,2020-02-28,-3.7492,40.4637,32,2,0
global,Großbritannien,2020-02-28,-3.436,55.3781,20,8,0
global,Taiwan,2020-02-28,121,23.7,34,6,1
global,Niederlande,2020-02-28,5.2913,52.1326,1,0,0
global,Estland,2020-02-28,25.0136,58.5953,1,0,0
Australien,Victoria,2020-02-28,144.9631,-37.8136,4,4,0
China,Shanghai,2020-02-28,121.449111848821,31.2019853691089,337,279,3
global,Iran,2020-02-28,53.688,32.4279,388,73,34
Australien,South Australia,2020-02-28,138.6007,-34.9285,2,2,0
global,Rumänien,2020-02-28,24.9668,45.9432,3,0,0
China,Hunan,2020-02-28,111.708835644484,27.6104072903766,1017,830,4
China,Hebei,2020-02-28,114.5149,38.0428,318,277,6
global,Belgien,2020-02-28,4.4699,50.5039,1,1,0
USA,Arizona,2020-02-28,-111.431221,33.729759,1,1,0
global,Island,2020-02-28,-19.0208,64.9631,1,0,0
Australien,New South Wales,2020-02-28,151.2093,-33.8688,4,4,0
China,Jilin,2020-02-28,126.192329763813,43.6661021395126,93,73,1
global,Ägypten,2020-02-28,30.8025,26.8206,1,1,0
global,Vietnam,2020-02-28,108.2772,14.0583,16,16,0
China,Guangxi,2020-02-28,108.78812722508,23.8298403568635,252,168,2
Kanada,British Columbia,2020-02-28,-127.6476,53.7267,7,3,0
global,Norwegen,2020-02-28,8.4689,60.472,6,0,0
China,Zhejiang,2020-02-28,120.093412774886,29.1831892798285,1205,975,1
global,Libanon,2020-02-28,35.8623,33.8547,2,0,0
global,Nordmazedonien,2020-02-28,21.7453,41.6086,1,0,0
China,Shaanxi,2020-02-28,108.870143735105,35.1916533064219,245,199,1
global,Irak,2020-02-28,43.6793,33.2232,7,0,0
China,Liaoning,2020-02-28,122.60854186375,41.2956478642686,121,93,1
global,Oman,2020-02-28,55.9754,21.4735,4,0,0
global,Russland,2020-02-28,105.3188,61.524,2,2,0
China,Yunnan,2020-02-28,101.486994477533,24.9740090515417,174,156,2
global,Afghanistan,2020-02-28,67.71,33.9391,1,0,0
global,Südkorea,2020-02-28,127.7669,35.9078,2337,22,13
global,Bahrain,2020-02-28,50.5577,26.0667,36,0,0
China,Hainan,2020-02-28,109.745335576195,19.1958639124575,168,133,5
global,Kuwait,2020-02-28,47.4818,29.3117,45,0,0
global,Singapur,2020-02-28,103.8198,1.3521,93,62,0
China,Henan,2020-02-28,113.613964115943,33.8820061472366,1272,1112,20
China,Guizhou,2020-02-28,106.874783781561,26.8153610246946,146,112,2
global,Algerien,2020-02-28,1.6596,28.0339,1,0,0
global,Malaysia,2020-02-28,101.9758,4.2105,23,18,0
global,Kroatien,2020-02-28,15.2,45.1,5,0,0
global,Griechenland,2020-02-28,21.8243,39.0742,4,0,0
China,Tianjin,2020-02-28,117.322972903268,39.3053612117002,136,102,3
global,Georgien,2020-02-28,43.3569,42.3154,1,0,0
global,Schweiz,2020-02-28,8.2275,46.8182,8,0,0
China,Hong Kong,2020-02-28,114.2,22.3,94,30,2
China,Tibet,2020-02-28,88.0924318966888,31.6927165373017,1,1,0
China,Shanxi,2020-02-28,112.292191181538,37.5776849568384,133,112,0
China,Qinghai,2020-02-28,95.9955784711286,35.7452031801411,18,18,0
global,Österreich,2020-02-28,14.5501,47.5162,3,0,0
China,Guangdong,2020-02-28,113.424401710676,23.3417337092088,1348,935,7
global,Frankreich,2020-02-28,2.2137,46.2276,57,11,2
China,Macau,2020-02-28,113.55,22.166667,10,8,0
global,Israel,2020-02-28,34.8516,31.0461,4,1,0
China,Gansu,2020-02-28,103.8343,36.0611,91,82,2
Deutschland,Baden-Württemberg,2020-02-28,9.147687,48.606091,10,0,0
Deutschland,Bayern,2020-02-28,11.658165,48.768814,15,14,0
Deutschland,Hessen,2020-02-28,9.217535,50.758489,2,0,0
Deutschland,Nordrhein-Westfalen,2020-02-28,7.385313,51.510157,25,0,0
Deutschland,Schleswig-Holstein,2020-02-28,9.713017,54.1882542,1,0,0
Deutschland,Repatriierte,2020-02-28,null,null,2,2,0
USA,Illinois,2020-02-28,-88.986137,40.349457,2,2,0
global,Nepal,2020-02-28,84.124,28.3949,1,1,0
global,Pakistan,2020-02-28,69.3451,30.3753,2,0,0
USA,Massachusetts,2020-02-29,-71.530106,42.230171,1,1,0
USA,California,2020-02-29,-119.681564,36.116203,12,2,0
USA,Washington,2020-02-29,-121.490494,47.400902,7,1,1
USA,Arizona,2020-02-29,-111.431221,33.729759,1,1,0
USA,Oregon,2020-02-29,-122.070938,44.572021,1,0,0
USA,Illinois,2020-02-29,-88.986137,40.349457,2,2,0
global,Neuseeland,2020-02-29,174.886,-40.9006,1,0,0
China,Jilin,2020-02-29,126.192329763813,43.6661021395126,93,75,1
Australien,New South Wales,2020-02-29,151.2093,-33.8688,4,4,0
China,Fujian,2020-02-29,117.987371739429,26.0788658351203,296,243,1
global,Kambodscha,2020-02-29,104.991,12.5657,1,1,0
global,Ägypten,2020-02-29,30.8025,26.8206,1,1,0
global,Irland,2020-02-29,-7.6921,53.1424,1,0,0
China,Heilongjiang,2020-02-29,127.761544149451,47.8619962256745,480,301,13
global,Vietnam,2020-02-29,108.2772,14.0583,16,16,0
China,Xinjiang,2020-02-29,85.240102435218,41.1128513419168,76,62,3
China,Guangxi,2020-02-29,108.78812722508,23.8298403568635,252,176,2
global,Norwegen,2020-02-29,8.4689,60.472,15,0,0
Kanada,British Columbia,2020-02-29,-127.6476,53.7267,8,3,0
global,Litauen,2020-02-29,23.8813,55.1694,1,0,0
China,Anhui,2020-02-29,117.226363790413,31.8257120511073,990,868,6
global,Luxemburg,2020-02-29,6.1296,49.8153,1,0,0
global,Nordmazedonien,2020-02-29,21.7453,41.6086,1,0,0
China,Zhejiang,2020-02-29,120.093412774886,29.1831892798285,1205,1016,1
global,Vereinigte Arabische Emirate,2020-02-29,53.8478,23.4241,21,5,0
China,Ningxia,2020-02-29,106.165455205247,37.2692274353319,73,69,0
global,Dänemark,2020-02-29,9.5018,56.2639,3,0,0
global,Libanon,2020-02-29,35.8623,33.8547,4,0,0
global,Algerien,2020-02-29,1.6596,28.0339,1,0,0
global,Island,2020-02-29,-19.0208,64.9631,1,0,0
China,Shaanxi,2020-02-29,108.870143735105,35.1916533064219,245,207,1
China,Liaoning,2020-02-29,122.60854186375,41.2956478642686,121,96,1
global,Philippinen,2020-02-29,121.774,12.8797,3,1,1
global,Irak,2020-02-29,43.6793,33.2232,13,0,0
global,Schweden,2020-02-29,18.6435,60.1282,12,0,0
global,Monaco,2020-02-29,7.4246,43.7384,1,0,0
China,Hubei (Wuhan),2020-02-29,112.270692167452,30.9756403482891,66337,28993,2727
global,Oman,2020-02-29,55.9754,21.4735,6,1,0
global,Mexiko,2020-02-29,-102.5528,23.6345,4,0,0
China,Peking (Beijing),2020-02-29,116.414172956705,40.1823809324133,411,271,8
China,Chongqing,2020-02-29,107.87398583171,30.0571758751839,576,438,6
China,Yunnan,2020-02-29,101.486994477533,24.9740090515417,174,157,2
global,Russland,2020-02-29,105.3188,61.524,2,2,0
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-02-29,139.6649,35.4498,749,10,6
global,Afghanistan,2020-02-29,67.71,33.9391,1,0,0
global,Spanien,2020-02-29,-3.7492,40.4637,45,2,0
global,Nigeria,2020-02-29,8.6753,9.082,1,0,0
global,Bahrain,2020-02-29,50.5577,26.0667,41,0,0
global,Südkorea,2020-02-29,127.7669,35.9078,3150,27,16
global,Griechenland,2020-02-29,21.8243,39.0742,4,0,0
Kanada,Ontario,2020-02-29,-85.3232,51.2538,11,3,0
China,Hainan,2020-02-29,109.745335576195,19.1958639124575,168,148,5
global,Katar,2020-02-29,51.1839,25.3548,1,0,0
global,Großbritannien,2020-02-29,-3.436,55.3781,23,8,0
global,Belarus,2020-02-29,27.9534,53.7098,1,0,0
global,Taiwan,2020-02-29,121,23.7,39,9,1
China,Henan,2020-02-29,113.613964115943,33.8820061472366,1272,1170,21
global,Kuwait,2020-02-29,47.4818,29.3117,45,0,0
global,Singapur,2020-02-29,103.8198,1.3521,102,72,0
Deutschland,Repatriierte,2020-02-29,null,null,2,2,0
global,Niederlande,2020-02-29,5.2913,52.1326,6,0,0
China,Guizhou,2020-02-29,106.874783781561,26.8153610246946,146,112,2
Deutschland,Schleswig-Holstein,2020-02-29,9.713017,54.1882542,1,0,0
global,Estland,2020-02-29,25.0136,58.5953,1,0,0
China,Shandong,2020-02-29,118.149838795037,36.3426714789712,756,421,6
Deutschland,Rheinland-Pfalz,2020-02-29,7.269307,50.104033,1,0,0
Deutschland,Nordrhein-Westfalen,2020-02-29,7.385313,51.510157,30,0,0
global,Malaysia,2020-02-29,101.9758,4.2105,25,18,0
China,Jiangsu,2020-02-29,119.45501030983,32.9710980851278,631,523,0
Australien,Victoria,2020-02-29,144.9631,-37.8136,7,4,0
global,Kroatien,2020-02-29,15.2,45.1,6,0,0
Kanada,Quebec,2020-02-29,-73.5491,52.9399,1,0,0
global,Indien,2020-02-29,78.9629,20.5937,3,3,0
China,Tianjin,2020-02-29,117.322972903268,39.3053612117002,136,109,3
global,Georgien,2020-02-29,43.3569,42.3154,1,0,0
global,Finnland,2020-02-29,25.7482,61.9241,3,1,0
China,Hong Kong,2020-02-29,114.2,22.3,95,33,2
China,Tibet,2020-02-29,88.0924318966888,31.6927165373017,1,1,0
China,Shanghai,2020-02-29,121.449111848821,31.2019853691089,337,287,3
global,Schweiz,2020-02-29,8.2275,46.8182,18,0,0
global,San Marino,2020-02-29,12.4578,43.9424,1,0,0
Australien,South Australia,2020-02-29,138.6007,-34.9285,3,2,0
China,Shanxi,2020-02-29,112.292191181538,37.5776849568384,133,114,0
global,Iran,2020-02-29,53.688,32.4279,593,123,43
global,Rumänien,2020-02-29,24.9668,45.9432,3,0,0
global,Österreich,2020-02-29,14.5501,47.5162,9,0,0
China,Qinghai,2020-02-29,95.9955784711286,35.7452031801411,18,18,0
China,Guangdong,2020-02-29,113.424401710676,23.3417337092088,1349,983,7
Australien,Queensland,2020-02-29,153.4,-28.0167,9,1,0
China,Hunan,2020-02-29,111.708835644484,27.6104072903766,1018,846,4
global,Frankreich,2020-02-29,2.2137,46.2276,100,12,2
China,Macau,2020-02-29,113.55,22.166667,10,8,0
global,Thailand,2020-02-29,100.9925,15.87,42,28,0
global,Israel,2020-02-29,34.8516,31.0461,7,1,0
Deutschland,Hessen,2020-02-29,9.217535,50.758489,5,0,0
Deutschland,Bayern,2020-02-29,11.658165,48.768814,15,14,0
China,Sichuan,2020-02-29,102.710322085654,30.6171383897493,538,351,3
China,Gansu,2020-02-29,103.8343,36.0611,91,82,2
global,Brasilien,2020-02-29,-51.9253,-14.235,2,0,0
China,Innere Mongolei,2020-02-29,113.944789458154,44.0935009913267,75,49,0
China,Hebei,2020-02-29,114.5149,38.0428,318,282,6
Australien,Western Australia,2020-02-29,115.8605,-31.9505,2,0,0
China,Jiangxi,2020-02-29,115.722093542185,27.614008270636,935,811,1
global,Belgien,2020-02-29,4.4699,50.5039,1,1,0
global,Italien,2020-02-29,12.5674,41.8719,1128,46,29
Deutschland,Baden-Württemberg,2020-02-29,9.147687,48.606091,14,0,0
global,Japan,2020-02-29,138.2529,36.2048,241,32,5
global,Nepal,2020-02-29,84.124,28.3949,1,1,0
global,Pakistan,2020-02-29,69.3451,30.3753,4,0,0
global,Sri Lanka,2020-02-29,80.7718,7.8731,1,1,0
USA,Rhode Island,2020-03-01,-71.51178,41.680893,1,0,0
USA,California,2020-03-01,-119.681564,36.116203,12,2,0
USA,Washington,2020-03-01,-121.490494,47.400902,11,1,1
USA,Oregon,2020-03-01,-122.070938,44.572021,1,0,0
global,Island,2020-03-01,-19.0208,64.9631,3,0,0
USA,Arizona,2020-03-01,-111.431221,33.729759,1,1,0
USA,Massachusetts,2020-03-01,-71.530106,42.230171,1,1,0
USA,Illinois,2020-03-01,-88.986137,40.349457,3,2,0
global,Armenien,2020-03-01,45.0382,40.0691,1,0,0
China,Qinghai,2020-03-01,95.9955784711286,35.7452031801411,18,18,0
global,Nepal,2020-03-01,84.124,28.3949,1,1,0
China,Gansu,2020-03-01,103.8343,36.0611,91,84,2
global,Brasilien,2020-03-01,-51.9253,-14.235,2,0,0
global,Aserbaidschan,2020-03-01,47.5769,40.1431,3,0,0
global,Dominikanische Republik,2020-03-01,-70.1627,18.7357,1,0,0
global,Israel,2020-03-01,34.8516,31.0461,10,1,0
global,Frankreich,2020-03-01,2.2137,46.2276,130,12,2
China,Macau,2020-03-01,113.55,22.166667,10,8,0
global,Österreich,2020-03-01,14.5501,47.5162,14,0,0
China,Guangdong,2020-03-01,113.424401710676,23.3417337092088,1349,1016,7
China,Shanxi,2020-03-01,112.292191181538,37.5776849568384,133,116,0
global,Schweiz,2020-03-01,8.2275,46.8182,27,0,0
global,Ecuador,2020-03-01,-78.1834,-1.8312,6,0,0
China,Tibet,2020-03-01,88.0924318966888,31.6927165373017,1,1,0
China,Hong Kong,2020-03-01,114.2,22.3,96,36,2
China,Tianjin,2020-03-01,117.322972903268,39.3053612117002,136,111,3
global,Georgien,2020-03-01,43.3569,42.3154,3,0,0
global,Kroatien,2020-03-01,15.2,45.1,7,0,0
global,Malaysia,2020-03-01,101.9758,4.2105,29,18,0
global,Algerien,2020-03-01,1.6596,28.0339,1,0,0
China,Guizhou,2020-03-01,106.874783781561,26.8153610246946,146,112,2
Deutschland,Baden-Württemberg,2020-03-01,9.147687,48.606091,15,0,0
Deutschland,Bayern,2020-03-01,11.658165,48.768814,19,14,0
Deutschland,Bremen,2020-03-01,8.731851,53.029599,1,0,0
Deutschland,Hamburg,2020-03-01,10.007046,53.576158,1,0,0
Deutschland,Hessen,2020-03-01,9.217535,50.758489,10,0,0
Deutschland,Niedersachsen,2020-03-01,9.944255,52.518203,1,0,0
Deutschland,Nordrhein-Westfalen,2020-03-01,7.385313,51.510157,66,0,0
Deutschland,Rheinland-Pfalz,2020-03-01,7.269307,50.104033,2,0,0
Deutschland,Schleswig-Holstein,2020-03-01,9.713017,54.1882542,2,0,0
Deutschland,Repatriierte,2020-03-01,null,null,2,2,0
global,Singapur,2020-03-01,103.8198,1.3521,106,72,0
global,Kuwait,2020-03-01,47.4818,29.3117,45,0,0
China,Henan,2020-03-01,113.613964115943,33.8820061472366,1272,1198,22
global,Katar,2020-03-01,51.1839,25.3548,3,0,0
China,Hainan,2020-03-01,109.745335576195,19.1958639124575,168,149,5
global,Griechenland,2020-03-01,21.8243,39.0742,7,0,0
global,Russland,2020-03-01,105.3188,61.524,2,2,0
global,Südkorea,2020-03-01,127.7669,35.9078,3736,30,17
global,Bahrain,2020-03-01,50.5577,26.0667,47,0,0
global,Afghanistan,2020-03-01,67.71,33.9391,1,0,0
China,Yunnan,2020-03-01,101.486994477533,24.9740090515417,174,163,2
global,Oman,2020-03-01,55.9754,21.4735,6,1,0
global,Monaco,2020-03-01,7.4246,43.7384,1,0,0
global,Irak,2020-03-01,43.6793,33.2232,19,0,0
China,Shaanxi,2020-03-01,108.870143735105,35.1916533064219,245,208,1
China,Liaoning,2020-03-01,122.60854186375,41.2956478642686,122,103,1
global,Libanon,2020-03-01,35.8623,33.8547,10,0,0
China,Zhejiang,2020-03-01,120.093412774886,29.1831892798285,1205,1046,1
global,Nordmazedonien,2020-03-01,21.7453,41.6086,1,0,0
global,Luxemburg,2020-03-01,6.1296,49.8153,1,0,0
global,Vietnam,2020-03-01,108.2772,14.0583,16,16,0
China,Guangxi,2020-03-01,108.78812722508,23.8298403568635,252,181,2
Kanada,British Columbia,2020-03-01,-127.6476,53.7267,8,3,0
global,Norwegen,2020-03-01,8.4689,60.472,19,0,0
global,Pakistan,2020-03-01,69.3451,30.3753,4,0,0
global,Irland,2020-03-01,-7.6921,53.1424,1,0,0
global,Ägypten,2020-03-01,30.8025,26.8206,2,1,0
China,Fujian,2020-03-01,117.987371739429,26.0788658351203,296,247,1
Australien,New South Wales,2020-03-01,151.2093,-33.8688,6,4,0
global,Japan,2020-03-01,138.2529,36.2048,256,32,6
global,Belgien,2020-03-01,4.4699,50.5039,2,1,0
China,Jilin,2020-03-01,126.192329763813,43.6661021395126,93,78,1
global,Tschechien,2020-03-01,15.473,49.8175,3,0,0
Australien,Western Australia,2020-03-01,115.8605,-31.9505,2,0,1
China,Hebei,2020-03-01,114.5149,38.0428,318,294,6
China,Hunan,2020-03-01,111.708835644484,27.6104072903766,1018,866,4
global,Rumänien,2020-03-01,24.9668,45.9432,3,0,0
global,Iran,2020-03-01,53.688,32.4279,978,175,54
Australien,South Australia,2020-03-01,138.6007,-34.9285,3,2,0
China,Shanghai,2020-03-01,121.449111848821,31.2019853691089,337,290,3
Australien,Victoria,2020-03-01,144.9631,-37.8136,7,4,0
global,Niederlande,2020-03-01,5.2913,52.1326,10,0,0
global,Estland,2020-03-01,25.0136,58.5953,1,0,0
global,Taiwan,2020-03-01,121,23.7,40,9,1
global,Großbritannien,2020-03-01,-3.436,55.3781,36,8,0
global,Nigeria,2020-03-01,8.6753,9.082,1,0,0
global,Spanien,2020-03-01,-3.7492,40.4637,84,2,0
China,Peking (Beijing),2020-03-01,116.414172956705,40.1823809324133,413,276,8
China,Hubei (Wuhan),2020-03-01,112.270692167452,30.9756403482891,66907,31536,2761
global,Schweden,2020-03-01,18.6435,60.1282,14,0,0
global,Dänemark,2020-03-01,9.5018,56.2639,4,0,0
China,Anhui,2020-03-01,117.226363790413,31.8257120511073,990,873,6
China,Heilongjiang,2020-03-01,127.761544149451,47.8619962256745,480,342,13
China,Xinjiang,2020-03-01,85.240102435218,41.1128513419168,76,64,3
global,Neuseeland,2020-03-01,174.886,-40.9006,1,0,0
global,Italien,2020-03-01,12.5674,41.8719,1694,83,34
China,Sichuan,2020-03-01,102.710322085654,30.6171383897493,538,365,3
Australien,Queensland,2020-03-01,153.4,-28.0167,9,1,0
global,San Marino,2020-03-01,12.4578,43.9424,1,0,0
global,Indien,2020-03-01,78.9629,20.5937,3,3,0
global,Belarus,2020-03-01,27.9534,53.7098,1,0,0
China,Ningxia,2020-03-01,106.165455205247,37.2692274353319,73,69,0
global,Philippinen,2020-03-01,121.774,12.8797,3,1,1
China,Chongqing,2020-03-01,107.87398583171,30.0571758751839,576,450,6
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-01,139.6649,35.4498,749,10,6
global,Vereinigte Arabische Emirate,2020-03-01,53.8478,23.4241,21,5,0
China,Jiangxi,2020-03-01,115.722093542185,27.614008270636,935,831,1
global,Thailand,2020-03-01,100.9925,15.87,42,28,1
global,Finnland,2020-03-01,25.7482,61.9241,6,1,0
global,Mexiko,2020-03-01,-102.5528,23.6345,5,0,0
Kanada,Ontario,2020-03-01,-85.3232,51.2538,15,3,0
China,Jiangsu,2020-03-01,119.45501030983,32.9710980851278,631,536,0
global,Kambodscha,2020-03-01,104.991,12.5657,1,1,0
China,Innere Mongolei,2020-03-01,113.944789458154,44.0935009913267,75,52,0
global,Litauen,2020-03-01,23.8813,55.1694,1,0,0
global,Sri Lanka,2020-03-01,80.7718,7.8731,1,1,0
Kanada,Quebec,2020-03-01,-73.5491,52.9399,1,0,0
China,Shandong,2020-03-01,118.149838795037,36.3426714789712,758,443,6
global,Bahrain,2020-03-02,50.5577,26.0667,49,0,0
global,Aserbaidschan,2020-03-02,47.5769,40.1431,3,0,0
Australien,Tasmania,2020-03-02,145.9707,-41.4545,1,0,0
USA,Washington,2020-03-02,-121.490494,47.400902,18,1,6
Deutschland,Baden-Württemberg,2020-03-02,9.147687,48.606091,19,0,0
China,Anhui,2020-03-02,117.226363790413,31.8257120511073,990,917,6
China,Tianjin,2020-03-02,117.322972903268,39.3053612117002,136,111,3
global,Pakistan,2020-03-02,69.3451,30.3753,4,0,0
USA,New Hampshire,2020-03-02,-71.563896,43.452492,1,0,0
global,Singapur,2020-03-02,103.8198,1.3521,108,78,0
global,Großbritannien,2020-03-02,-3.436,55.3781,40,8,0
USA,Illinois,2020-03-02,-88.986137,40.349457,4,2,0
USA,California,2020-03-02,-119.681564,36.116203,21,2,0
USA,Rhode Island,2020-03-02,-71.51178,41.680893,2,0,0
China,Innere Mongolei,2020-03-02,113.944789458154,44.0935009913267,75,54,0
global,Irak,2020-03-02,43.6793,33.2232,26,0,0
USA,Florida,2020-03-02,-81.686783,27.766279,1,0,0
global,Tschechien,2020-03-02,15.473,49.8175,3,0,0
China,Heilongjiang,2020-03-02,127.761544149451,47.8619962256745,480,356,13
China,Guangdong,2020-03-02,113.424401710676,23.3417337092088,1350,1059,7
global,Andorra,2020-03-02,1.5218,42.5063,1,0,0
China,Yunnan,2020-03-02,101.486994477533,24.9740090515417,174,168,2
global,Ägypten,2020-03-02,30.8025,26.8206,2,1,0
USA,Oregon,2020-03-02,-122.070938,44.572021,3,0,0
global,Taiwan,2020-03-02,121,23.7,41,12,1
global,Estland,2020-03-02,25.0136,58.5953,1,0,0
Deutschland,Nordrhein-Westfalen,2020-03-02,7.385313,51.510157,86,0,0
global,Dänemark,2020-03-02,9.5018,56.2639,4,0,0
USA,Arizona,2020-03-02,-111.431221,33.729759,1,1,0
USA,New York,2020-03-02,-74.948051,42.165726,1,0,0
China,Jilin,2020-03-02,126.192329763813,43.6661021395126,93,83,1
global,Litauen,2020-03-02,23.8813,55.1694,1,0,0
USA,Massachusetts,2020-03-02,-71.530106,42.230171,1,1,0
China,Hebei,2020-03-02,114.5149,38.0428,318,296,6
Kanada,Ontario,2020-03-02,-85.3232,51.2538,18,3,0
global,Irland,2020-03-02,-7.6921,53.1424,1,0,0
